% Iron Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
64.03,3316.47,273.051,404.112,9.40477,1.520328362,299.869,295.024,299.664,297.313,305.606,300.019,600.719,600.063,602.082,512.397,473.034,492.91,503.698,66.46,1.01
64.03,2947.5,399.228,404.778,10.0871,1.63824,299.659,299.935,301.988,298.914,299.927,294.653,593.537,591.773,604.194,487.909,524.455,504.626,493.239,66.13,1.32
64.03,3577.25,395.643,392.936,10.1078,1.67549,299.634,301.074,301.343,299.903,299.805,300.903,592.802,603.286,604.896,502.6,495.945,478.044,501.978,66.66,1.18
64.03,4052.97,379.198,400.516,10.0844,1.66075,300.319,293.935,297.716,301.616,299.961,295.601,599.64,582.148,602.308,512.966,509.837,497.035,509.924,66.64,1.23
64.03,3550.66,384.577,401.768,10.2505,1.67925,299.981,300.82,298.716,304.626,300.173,298.76,591.799,616.477,595.496,496.6,496.186,512.954,480.002,66.51,1.55
64.03,3641.52,397.339,399.902,10.2818,1.69069,299.268,293.555,298.828,296.631,298.389,300.366,596.082,614.551,603.218,469.922,480.832,516.934,524.17,66.87,1.12
64.03,3115.09,382.791,391.577,10.1113,1.66646,299.887,300.609,305.379955392,298.814,300.34,298.379,603.782,610.087,594.239,491.453,477.84,503.978,479.815,66.46,1.39
64.03,3332.32,364.905,396.322,9.79554,1.63575,300.207,299.811,299.847,301.44,299.847,299.402,615.463,588.418,598.212,493.912,484.702,476.286,518.5,66.64,1.05
64.03,3900.81,404.268,404.73,10.0956,1.69543,300.159,298.172,300.082,299.789,300.057,300.923,594.051,606.653,607.571,516.398,529.783,494.805,486.731,66.91,1.17
64.03,811.7491035,281.1836667,412.759,10.0849,1.52010262588,300.006,300.759,301.23,298.984,299.974,302.302,625.112,641.296,733.354,581.943,577.219,574.791,640.083,66.75,1.15
64.03,3728.99,331.269,398.548,9.81443,1.57276,300.246,298.162,299.917,302.005,299.771,297.382,597.767,589.608,601.214,506.577,509.582,502.835,494.879,66.45,1.2
64.03,3413.21,399.95,399.076,9.8359,1.69739,300.34,301.78,299.681,301.671,299.914,297.827,602.599,604.028,594.832,494.537,481.395,489.841,494.197,67.09,1.08
64.03,3125.95,394.29,400.888,9.79582,1.68281,299.947,305.72,302.204,300.667,299.907,297.609,587.344,588.341,592.376,507.601,484.132,493.969,454.941,67.09,1.07
64.03,3248.4,354.614,402.483,9.85584,1.61191,300.123,298.351,299.927,297.771,299.927,301.625,597.247,596.046,593.564,510.467,506.684,490.438,491.267,66.96,1.05
64.03,3459.8,401.776,400.751,9.66232,1.70211,299.966,297.274,301.844,302.341,300.146,298.208,599.546,596.059,600.475,502.96,493.253,493.634,507.352,66.61,1.0
64.03,3434.44,368.302,400.749,9.91994,1.63632,299.569,300.007,300.104,301.17,300.017,301.408,594.08,607.004,605.686,485.963,497.692,539.647,555.968,66.44,1.15
64.03,2986.38,405.225,400.756,10.0444,1.71657,299.982,299.344,299.835,300.258,299.927,299.707,595.284,602.611,599.443,505.208,508.689,500.091,494.781,66.6,0.99
64.03,3174.34,391.808,400.083,10.0976,1.68013,299.487,298.116,300.008,299.544,300.273,298.442,605.899,602.481,601.267,510.745,505.854,530.152,519.206,65.81,1.06
64.03,3653.98,426.644,402.687,10.242,1.65162,300.132,296.106,299.413,300.806,299.707,299.345,607.454,608.122,601.502,471.235,470.199,488.568,489.213,64.79,1.65
64.03,3416.03,429.688,404.896,10.3231,1.6775,299.707,297.719,299.379,301.712,299.64,303.566,612.668,601.84,599.762,490.668,494.176,490.64,486.127,65.28,1.67
64.03,3318.72,389.265,402.231,10.3309,1.65053,299.487,302.344,299.703,298.817,300.227,300.039,585.746,598.87,595.702,511.78,516.764,499.377,495.886,65.37,1.37
64.03,3215.76,477.86,386.949,10.4495,1.71791,300.963,297.432,298.656,299.236,299.55,298.044,614.312,609.282,604.645,501.203,478.764,496.098,532.724,65.29,1.43
64.03,1593.80209,447.896,398.935,10.3024,1.67376,300.272,298.643,299.327,298.515,299.897,297.51,602.692,586.72,595.428,486.715,486.013,487.607,483.799,65.54,1.7
64.03,3230.93,319.54805,415.5700833,10.1267,1.526112222,299.672,295.336,300.458,300.967,300.285,296.781,846.7354857,789.9794681,856.5093282,498.952,535.786,494.002,511.165,66.21,1.3
64.03,3149.35,574.749,400.0,10.0982,1.72622,299.744,300.914,299.176,300.11,299.487,298.627,596.375,590.573,601.015,523.115,536.377,508.532,511.201,66.21,1.48
64.03,3266.34,530.533,397.025,10.105,1.70366,299.487,296.137,300.139,303.34,299.87,299.221,595.975,608.002,869.1221292,501.73,417.729,491.857,486.365,66.08,1.67
64.03,3088.68,431.597,408.061,10.0814,1.57221,299.6,301.487,298.315,302.287,299.707,301.437,597.494,622.785,597.891,496.255,506.0,472.056,487.527,66.06,1.43
64.03,3247.19,483.905,401.859,10.1194,1.64999,299.481,298.098,300.36,299.469,299.5,302.808,628.95,605.799,588.278,489.327,479.718,499.028,497.312,65.85,1.33
64.03,1105.955122,414.468,394.522,10.0814,1.56172,300.669,296.189,299.747,298.693,299.487,298.921,598.842,613.491,609.895,480.347,561.913,499.187,497.279,66.34,1.21
64.03,562.5166168,247.334299752,400.077,9.82944,1.526601134,300.131,297.653,299.889,300.048,299.487,297.488,598.987,594.78,604.984,485.108,513.405,501.631,501.19,66.06,1.34
64.03,2833.4,321.044,403.122,9.52256,1.53334116,300.805,302.779,300.145,300.805,297.065,297.077,608.583,598.713,593.511,512.099,385.639,525.893,512.029,66.67,1.19
64.03,890.3627692,288.7146765,400.5795822,9.52692,1.540081186,299.46,297.921,301.492,298.212,299.819,299.98,686.89,598.962,877.9615,502.006,470.946,512.364,521.312,66.67,1.19
64.03,778.3962105,304.2211471,407.4991509,9.48521,1.546821213,302.121,304.471,302.153,300.806,308.955,303.908,576.846,600.53,870.1765,488.938,469.066,412.746,452.322,66.67,1.19
64.03,733.1920556,267.7906667,399.7162609,9.46327,1.521102941,300.677,302.787,298.867,301.996,301.69,298.206,773.29,793.8641364,883.2103409,542.865,605.718,530.945,611.396,66.67,1.19
64.03,2820.39,347.987,402.84,9.80661,1.58179,298.871,306.093,299.193,299.667,292.799,298.277,610.18,599.17,600.899,495.262,560.003,493.352,484.338,66.73,1.13
64.03,3744.09,396.215,391.779,10.0258,1.69404,300.373,295.648,301.023,300.776,295.877,303.63,612.64,604.91,597.856,495.526,477.527,509.105,523.758,66.48,1.32
64.03,3509.26,283.518,401.268,9.90697,1.521632903,299.33,301.717,298.335,298.222,307.076,298.273,588.157,604.648,607.481,513.579,537.6892,500.077,484.949,66.8,1.26
64.03,2831.51,377.19,405.603,9.64481,1.65495,300.266,301.992,300.327,301.767,294.915,300.57,597.312,580.964,605.031,531.326,550.948,497.184,533.019,66.91,1.39
64.03,2855.85,406.617,399.625,9.80655,1.7053,298.729,301.217,298.949,301.828,304.222,301.311,596.784,598.239,606.738,509.404,512.005,512.322,464.121,66.34,1.19
64.03,2917.78,392.317,406.947,9.87904,1.68116,300.126,302.414,299.717,299.278,301.095,297.72,604.294,607.033,558.95,473.775,414.013,298.868,315.856,67.12,1.27
64.03,3479.81,377.625,398.357,9.60189,1.65748,300.604,304.126,300.455,299.007,299.743,301.673,610.569,593.564,587.615,485.022,486.405,517.546,504.812,66.47,1.21
64.03,3611.65,359.88,400.352,9.98009,1.62637,300.346,297.085,299.947,303.967,297.724,301.699,604.73,585.709,593.053,502.755,496.629,508.974,499.113,66.84,1.72
64.03,3356.95,429.925,400.149,10.0739,1.73401,299.793,297.258,299.83,298.023,299.617,301.185,607.651,597.911,597.073,511.052,466.532,490.37,514.375,65.53,2.02
64.03,393.196,401.912,400.191,9.70446,1.69933,300.446,299.826,300.363,302.476,306.595,297.949,603.756,460.533,597.488,504.185,486.148,496.656,487.342,65.79,2.03
64.03,3453.52,501.123,403.289,9.67444,1.7419,299.711,305.345,300.568,301.285,302.076,298.424,605.411,608.785,597.283,510.211,527.549,502.373,507.816,65.66,2.06
64.03,2904.99,334.382,401.022,9.61324,1.521002037,300.799,290.154,299.274,298.445,302.337,300.773,588.49,591.378,596.796,550.296,508.534,508.555,466.348,65.71,2.41
64.03,2946.49,247.334299752,407.376,9.59418,1.537787742,300.303,299.127,299.875,301.174,296.233,297.96,828.2922667,824.6018,871.155,486.041,399.451,414.48,306.952,66.47,1.77
64.03,145.77308001600002,413.484,407.256,9.39439,1.63141,299.481,300.68,299.92,302.965,299.727,296.849,617.202,714.094,861.557,518.495,488.614,437.66,524.655,65.47,1.66
64.03,3192.33,505.917,397.658,9.98188,1.68547,299.684,306.172,301.175,296.762,300.123,302.372,589.947,603.395,608.409,502.332,490.583,503.302,512.746,65.08,2.1
64.03,3327.96,473.594,402.391,9.79259,1.63732,300.325,299.567,299.789,300.532,300.558,297.537,603.342,610.091,601.972,479.616,467.169,493.62,472.755,64.88,1.21
64.03,3345.09,488.854,400.36,9.89551,1.66105,300.215,300.983,299.363,299.872,299.68,300.503,595.799,597.062,607.5,511.792,434.087,518.162,511.137,64.62,1.55
64.03,3136.33,464.767,395.455,9.85623,1.6252,299.377,302.967,299.608,302.725,299.649,299.219,597.669,588.307,599.348,497.996,472.22,508.482,507.255,64.49,1.65
64.03,3428.47,451.05,399.366,9.9456,1.65109,299.089,300.266,300.321,299.545,299.84,300.283,582.465,613.556,598.503,498.659,482.314,503.862,509.639,65.89,1.39
64.03,3747.24,436.247,393.688,10.2202,1.62523,300.146,301.799,297.104,299.02,299.763,302.529,605.598,606.438,589.258,479.495,387.172,500.028,510.521,65.62,1.69
64.03,3009.8,485.883,401.88,10.113,1.68373,300.79,293.969,299.268,302.618,299.935,298.836,594.642,604.456,598.844,529.521,536.69,556.577,514.032,64.93,3.05
64.03,2543.296667,468.084,394.758,10.0314,1.69901,300.326,305.478,299.209,300.087,299.967,301.721,607.092,590.855,595.427,520.268,507.149,499.541,509.08,65.8,2.18
64.03,2951.22,438.98,399.902,10.0562,1.64803,300.331,298.965,298.737,300.045,300.061,301.33,599.252,612.688,593.964,509.089,532.935,556.402,570.11,66.28,1.4
64.03,3302.62,441.177,402.521,10.1676,1.66077,300.321,305.245,299.571,301.694,299.972,297.023,622.448,608.232,600.264,518.907,477.391,505.363,498.613,65.39,2.3
64.03,1480.9244,452.535,397.258,10.041,1.66695,300.295,298.946,299.891,302.321,299.945,297.444,606.551,605.076,593.113,494.996,491.577,486.302,527.901,65.01,2.99
64.03,3006.31,375.344,406.605,9.89201,1.58032,299.559,294.796,300.263,298.995,299.927,299.186,607.629,609.276,605.727,508.486,522.525,481.225,494.455,64.83,3.14
64.03,2891.53,399.498,402.568,9.6501,1.62021,299.927,299.101,300.915,300.128,299.709,301.452,595.879,217.3631818,595.116,482.063,447.293,518.221,555.36,63.74,4.06
64.03,2893.12,478.172,398.4,10.1014,1.64052,300.27,305.697,300.163,298.276,300.006,301.476,598.415,722.227701,590.438,562.538,509.478,500.507,539.605,65.51,1.92
64.03,2849.59,589.067,397.97,9.92457,1.70467,299.156,300.564,299.059,297.93,300.032,297.173,613.852,807.2488889,606.189,520.708,490.034,491.313,510.74,66.39,1.22
64.03,2981.9,532.067,398.539,10.0074,1.65907,299.512,292.647,299.86,298.284,299.732,301.388,598.703,584.038,599.148,484.902,466.093,479.679,572.449,65.9,1.33
64.03,2812.5,606.079,397.266,9.98349,1.73756,300.806,304.541,300.146,299.487,299.707,299.048,583.069,583.965,589.189,558.984,583.277,526.455,551.206,64.76,1.14
64.03,459.0265439,494.425,395.942,9.69539,1.63306,299.924,290.776,300.366,301.901,299.707,300.472,842.3042442,762.1055714,852.0795338,374.499,322.977,608.224,537.189,65.16,1.13
64.03,2744.95,567.77,399.497,9.60408,1.72174,300.351,296.621,300.428,298.435,299.738,297.305,844.6525392,619.047,874.9862954,501.074,649.99125,446.976,574.756,65.12,1.08
64.03,453.762,516.834,404.025,9.61107,1.64469,299.297,251.046,300.747,301.744,299.927,297.657,593.872,598.042,597.901,494.05,502.648,466.796,488.931,64.6,1.12
64.03,3509.27,541.924,396.68,9.77614,1.70805,299.683,249.463,300.537,298.633,299.731,297.852,614.6,600.013,600.76,512.109,512.9,503.306,502.467,64.63,1.17
64.03,4315.08,526.528,399.926,10.0069,1.72428,299.419,249.274,299.57,300.93,300.229,301.616,594.816,591.745,595.582,512.462,503.956,506.629,482.086,63.56,1.79
64.03,4294.56,498.881,394.868,9.98155,1.71371,300.505,249.91,297.056,298.985,299.754,299.286,596.624,596.483,600.412,493.997,502.009,515.95,500.278,63.0,1.81
64.03,353.793,506.324,389.641,9.93751,1.75437,299.332,249.057,300.302,298.421,299.487,298.673,581.299,614.62,612.088,521.79,515.68,548.967,516.176,63.82,1.48
64.03,3163.1,361.334,402.644,9.65748,1.53695,300.16,248.713,300.583,303.349,299.927,298.079,589.259,604.075,598.65,487.049,505.59,506.016,501.532,62.96,2.2
64.03,3175.2,512.144,394.502,9.39146,1.70031,300.335,251.766,298.933,299.403,300.314,302.303,592.838,593.753,592.424,533.334,509.943,510.08,511.822,62.6,1.94
64.03,3542.99,391.967,400.315,9.34341,1.55913,299.535,246.079,300.301,298.59,299.927,296.761,604.742,595.483,598.613,503.293,514.421,502.159,497.798,64.3,2.26
64.03,3240.66,573.999,400.977,9.67332,1.69778,298.853,251.661,300.147,297.461,300.0,300.171,584.459,599.006,598.901,497.266,504.027,506.481,503.999,64.37,2.05
64.03,3663.17,435.93,394.948,9.75863,1.52854,300.146,251.683,300.956,299.561,299.927,301.556,592.544,603.391,602.15,491.128,515.357,499.279,495.916,64.82,2.81
64.03,3269.85,596.884,399.22,10.2133,1.72479,300.33,253.352,299.819,302.322,299.559,298.587,588.056,602.915,594.497,512.079,508.938,507.295,510.045,66.1,1.36
64.03,3016.52,492.016,396.011,9.95444,1.5942,299.333,254.827,298.999,299.901,300.107,298.776,622.517,606.249,592.813,498.403,479.378,486.006,484.246,65.78,1.15
64.03,1198.839057,563.997,400.272,9.89781,1.70726,300.239,252.408,301.187,300.008,299.811,301.256,608.542,588.407,606.172,504.07,502.834,511.304,495.13,66.13,1.04
64.03,2919.2,434.014,400.118,9.65441,1.54388,299.668,251.868,300.127,299.691,299.807,303.662,598.938,607.989,614.255,502.384,499.217,493.285,482.488,65.76,1.88
64.03,2054.97,293.5070217,411.171,9.53306,1.548985,300.604,250.67,298.343,297.281,301.289,299.259,820.3997368,820.67396,873.5702174,524.853,534.556,499.228,430.222,66.3,1.01
64.03,3153.66,529.971,396.137,9.71342,1.68806,298.303,249.24,300.404,299.089,295.793,297.949,586.994,604.68,569.249,448.128,440.697,506.276,490.262,65.43,1.33
64.03,3223.79,476.228,401.837,9.89502,1.62129,300.837,256.035,301.457,303.393,305.176,298.411,587.166,602.371,607.631,507.096,521.55,523.687,500.754,64.69,1.64
64.03,2658.06,485.229,403.265,9.77485,1.65821,298.761,246.419,299.669,298.828,296.392,297.672,612.27,603.124,598.878,525.8,507.653,513.622,479.071,66.33,1.72
64.03,2780.71,495.462,400.112,9.82948,1.67601,298.263,248.353,299.383,298.765,299.982,298.075,586.264,603.656,612.442,543.991,530.193,504.2,497.604,66.74,1.42
64.03,3075.4,551.355,398.272,10.0922,1.75131,298.737,251.902,300.093,299.939,292.514,298.219,593.843,601.01,604.938,493.859,508.016,490.392,526.236,67.02,1.85
64.03,822.854,473.567,399.894,9.93668,1.65056,298.214,248.101,300.881,301.768,304.264,300.139,589.327,594.201,605.799,527.066,514.008,502.609,491.188,66.51,1.71
64.03,2265.89,432.739,398.943,9.73964,1.61629,300.366,248.24,299.014,301.845,296.58,299.199,593.213,623.417,606.993,504.117,527.457,510.428,530.515,65.93,1.89
64.03,2189.91,495.826,399.902,9.6254,1.70144,298.389,251.041,301.737,297.562,298.547,298.588,580.235,486.131,848.1742105,445.992,473.191,501.437,499.789,66.41,1.38
64.03,3565.39,461.921,397.004,9.87507,1.65247,302.344,253.027,300.888,299.459,299.661,300.858,608.742,600.397,610.13,502.107,478.641,512.93,471.326,66.69,1.21
64.03,145.77308001600002,480.069,403.098,9.91449,1.67877,295.189,248.743,300.594,297.957,305.496,299.435,595.937,599.496,600.138,511.738,517.617,499.033,525.665,66.92,1.18
64.03,3505.2,518.144,403.388,9.87284,1.72905,299.783,252.834,299.284,300.586,303.103,298.486,594.875,598.442,594.641,510.943,485.797,502.809,528.746,66.62,1.22
64.03,665.9848261,418.934,398.749,9.85071,1.61939,302.475,249.466,298.904,301.647,298.992,301.996,591.674,584.829,590.533,525.773,517.925,504.335,484.951,66.6,1.09
64.03,2769.03,454.794,400.345,9.69126,1.73172,299.111,249.996,302.49,300.366,305.952,300.508,595.457,596.171,601.936,595.716,595.509,518.25,632.095,66.32,1.43
64.03,2792.94,358.74,403.851,9.7604,1.56717,302.344,250.089,300.889,301.372,296.553,300.914,583.78,609.477,602.54,506.525,514.312,498.35,527.202,66.1,1.9
64.03,3236.46,474.074,401.347,9.41186,1.71836,297.214,250.465,300.715,296.676,304.844,298.517,592.423,599.453,600.651,495.867,484.935,501.292,523.828,64.99,2.15
64.03,2904.78,459.238,399.051,9.75335,1.72532,299.541,248.004,300.48,298.206,299.927,302.484,610.66,596.734,606.345,546.288,615.11,507.41,653.995,65.31,1.92
64.03,2705.75,435.101,408.31,9.88247,1.69357,299.855,248.855,300.342,299.487,300.983,297.39,584.287,593.778,601.154,538.019,585.649,458.407,581.807,65.44,1.82
64.03,2688.67,486.655,395.739,9.59871,1.7387,298.048,249.074,295.925,298.146,299.484,301.857,600.757,612.461,609.81,521.035,488.847,506.849,524.043,65.04,1.89
64.03,2996.64,483.109,404.374,9.7167,1.7377,300.285,251.773,300.528,299.673,299.996,298.216,608.015,608.199,602.421,463.71,455.698,500.223,441.523,65.41,1.8
64.03,2690.78,442.424,401.66,9.98724,1.67942,300.634,248.901,300.71,299.956,298.637,301.649,601.502,607.219,601.904,526.4,512.159,501.643,502.736,65.15,2.29
64.03,2465.63,467.963,394.548,9.59441,1.70712,299.615,246.542,299.522,301.038,290.933,296.051,606.041,600.193,601.435,576.84,524.758,512.114,583.58,65.26,1.72
64.03,2670.02,516.969,399.492,9.33545,1.70713,300.366,250.113,299.729,299.882,295.005,300.85,617.403,639.81,619.352,258.481,484.47,496.828,321.843,65.56,1.73
64.03,2646.88,507.064,400.726,9.58546,1.68246,300.051,253.44,299.172,296.009,290.922,300.511,594.835,601.844,604.826,523.983,520.759,491.351,491.252,64.8,2.43
64.03,2842.04,456.732,403.047,10.1062,1.61686,299.813,247.633,300.442,301.631,295.315,299.517,606.869,596.679,588.114,464.232,475.042,510.967,503.394,65.16,1.91
64.03,2854.31,495.698,396.239,10.0801,1.66732,300.366,250.816,300.764,302.995,300.067,300.565,596.734,604.548,590.288,498.031,504.507,498.526,503.85,65.32,1.63
64.03,2045.74,446.635,406.573,9.91553,1.60552,299.927,253.474,300.039,300.189,301.476,301.085,611.729,603.526,588.775,476.653,480.153,488.931,509.38,65.65,1.59
64.03,2455.83,442.286,404.291,9.73948,1.60303,299.642,250.387,299.811,298.558,290.402,299.582,600.939,594.697,600.02,468.972,492.717,499.171,504.847,65.86,1.66
64.03,2409.66,376.889,399.976,9.4974,1.5201525,300.091,253.607,299.161,300.691,303.598,300.311,597.9,599.225,596.607,549.795,513.055,502.21,497.294,65.97,1.74
64.03,1136.481946,385.3324468,406.4753778,9.76664,1.555904894,300.056,249.075,299.854,301.866,301.417,299.942,825.767,790.5491471,866.4532727,504.226,501.6,489.921,522.163,66.59,1.24
64.03,3269.87,385.56,397.945,9.61867,1.52378,301.685,250.074,300.516,298.682,291.481,300.251,612.054,250.9665106,694.418,508.562,492.646,513.83,461.184,66.34,1.13
64.03,3005.95,483.047,401.979,9.55384,1.64754,300.516,248.771,300.296,298.365,294.857,301.634,610.162,590.797,591.577,526.6,488.402,485.769,530.137,66.16,1.09
64.03,2904.11,423.448,399.317,9.8271,1.59614,299.951,248.389,299.121,301.343,301.392,296.68,611.266,613.105,593.746,492.885,486.949,472.133,441.836,66.47,1.1
64.03,3680.96,432.908,398.266,9.73589,1.60727,297.009,252.925,299.731,298.876,303.331,292.632,605.576,611.824,595.697,504.796,501.083,481.315,509.137,66.81,1.22
64.03,4054.08,477.27,403.1,9.73066,1.70651,301.577,249.534,300.385,298.188,297.702,301.441,610.318,639.578,607.051,489.363,468.471,504.709,448.099,66.46,1.38
64.03,2326.14,395.36,390.093,9.88069,1.61823,297.413,254.656,300.612,301.105,293.308,297.264,601.466,602.383,611.655,470.602,471.948,506.066,523.213,66.49,1.47
64.03,2831.33,394.463,403.037,9.76398,1.6675,301.089,248.044,301.743,301.492,303.889,297.361,628.018,608.396,593.662,478.776,477.699,474.967,519.234,65.71,1.46
64.03,2856.13,399.05,402.663,9.80935,1.62736,299.268,250.846,299.747,299.705,301.68,300.226,601.477,605.587,595.333,506.383,498.424,494.617,498.488,66.96,1.06
64.03,3047.87,461.114,399.45,10.0137,1.72995,301.795,249.623,299.05,299.933,298.776,300.257,601.571,604.351,606.187,487.379,500.925,500.901,507.57,66.92,1.19
64.03,781.7644516,433.314,406.438,9.73428,1.67356,298.663,246.366,300.504,300.379,304.387,298.034,600.649,584.496,600.789,503.709,510.466,492.885,479.476,66.31,0.94
64.03,2926.1,448.016,403.033,9.61643,1.72165,301.345,249.591,300.436,300.78,301.306,297.542,610.467,607.963,607.178,488.357,508.291,509.191,496.761,66.4,1.09
64.03,3267.58,374.049,400.218,10.0272,1.61182,297.244,253.281,300.644,301.28,292.514,302.517,608.831,584.129,603.814,527.252,648.9042381,434.575,580.87,66.32,1.37
64.03,3010.31,413.504,400.253,10.0388,1.7038,301.295,248.078,301.345,300.874,302.28,299.424,606.05,598.709,593.395,506.564,512.272,507.944,523.823,66.4,1.32
64.03,3130.84,376.107,403.922,9.73645,1.65616,302.171,247.091,301.892,300.369,294.058,298.04,598.651,595.566,597.075,467.142,522.695,504.695,471.528,65.7,2.22
64.03,619.403,436.516,402.505,10.1191,1.76201,297.389,247.928,299.615,300.025,303.047,301.197,612.734,592.585,593.42,360.411,428.827,505.481,345.224,66.2,1.28
64.03,3416.57,327.854,401.319,10.0755,1.56832,300.028,254.985,302.716,298.168,298.24,298.589,584.34,604.099,593.546,503.4,518.074,493.794,499.173,66.6,1.06
64.03,3258.67,390.997,399.551,9.80895,1.69918,299.18,248.6,299.708,301.51,295.671,302.431,624.809,584.535,602.893,485.089,486.229,450.054,507.703,66.33,1.21
64.03,3285.49,404.058,401.661,10.116,1.71868,300.368,246.981,301.243,300.152,297.31,302.774,584.586,605.457,604.282,508.154,501.227,485.609,505.411,66.33,1.21
64.03,2394.780816,254.0219649,404.269,9.85592,1.52476451,298.513,252.725,301.231,301.587,295.292,300.049,852.9015217,817.2952542,877.5876026,498.322,486.717,509.535,501.119,66.33,1.21
64.03,2717.14,321.385,401.499,9.79756,1.520670392,299.386,246.315,299.168,300.609,295.056,297.502,601.246,606.425,591.854,481.644,474.052,516.815,528.315,66.51,1.25
64.03,3092.62,441.199,399.188,10.2214,1.67171,301.527,251.995,300.555,298.766,291.607,302.124,599.872,592.631,604.685,507.765,485.787,498.451,477.269,66.08,1.44
64.03,3097.73,440.124,398.865,10.0184,1.66909,300.806,249.825,300.889,301.623,300.173,298.393,608.944,598.34,604.038,504.649,508.856,502.003,512.362,66.25,1.61
64.03,2466.8,363.051,396.485,9.95694,1.57648,300.056,250.298,299.927,296.799,294.507,299.487,603.962,597.692,601.917,498.728,490.218,505.173,523.412,66.7,1.25
64.03,3003.9,367.131,392.708,9.95801,1.61764,302.672,249.784,300.506,301.685,298.232,300.227,603.835,586.967,598.713,493.371,409.359,483.695,506.211,65.82,1.58
64.03,3555.88,411.945,408.414,10.2179,1.67991,300.607,251.169,301.501,301.627,304.218,301.45,610.665,595.495,604.194,472.592,477.78,447.115,505.399,66.55,1.84
64.03,2503.03,452.972,407.7201471,9.82533,1.57117,301.872,246.346,297.982,298.932,306.235,303.112,598.328,607.759,599.633,495.603,543.494,501.438,439.377,66.95,1.48
64.03,3596.78,344.516,403.884,9.78811,1.60063,300.007,248.85,299.807,298.828,298.569,299.767,603.951,606.801,602.702,452.61,580.472,512.276,469.766,67.39,1.26
64.03,3310.14,356.129,398.908,10.0638,1.62839,296.431,252.411,298.294,302.073,303.478,298.573,599.29,601.028,605.675,501.228,557.813,508.704,513.954,67.06,1.29
64.03,3680.25,386.784,398.708,9.89502,1.67461,297.436,257.005,295.886,297.719,301.621,300.597,621.693,577.595,602.375,512.385,569.535,515.131,513.78,67.3,1.16
64.03,3562.01,406.282,403.677,9.84556,1.70885,300.501,246.497,300.097,299.671,300.895,299.398,610.663,601.926,599.244,506.376,560.65,510.052,444.612,66.68,1.44
64.03,3374.58,383.977,401.297,9.73932,1.66817,302.762,247.087,300.104,298.296,300.017,300.898,597.583,604.328,606.357,497.078,508.492,484.855,489.037,66.47,1.32
64.03,784.2683871,422.572,395.834,9.54612,1.73513,296.593,248.74,300.079,299.632,302.049,298.112,604.311,612.652,597.527,503.755,501.23,510.906,551.908,65.79,1.52
64.03,3306.43,420.735,403.645,9.53161,1.72712,297.436,251.097,299.365,299.831,301.957,299.146,587.246,605.182,596.62,513.544,512.835,506.368,505.546,66.0,1.75
64.03,3312.5,512.691,404.052,9.48659,1.64184,300.806,251.71,299.666,299.968,301.422,302.911,592.765,537.891,602.348,525.598,554.572,517.139,537.479,65.7,1.84
64.03,3134.13,524.66,401.35,9.842,1.6692,301.063,251.235,301.17,300.102,300.26,298.621,582.327,603.853,593.027,511.123,471.943,528.71,448.911,65.36,2.01
64.03,3669.51,562.248,403.858,10.0033,1.70472,299.048,249.93,298.547,301.575,300.146,300.5,600.936,595.907,600.157,504.023,501.767,510.23,526.78,63.75,4.95
64.03,2755.86,551.35,402.246,9.75113,1.69413,300.146,248.26,299.645,299.622,300.208,301.972,608.83,609.249,601.57,490.745,487.517,481.511,478.788,65.27,3.02
64.03,3266.08,566.724,401.372,9.82879,1.68775,299.421,247.836,300.366,298.44,297.533,300.952,609.839,595.211,595.625,541.85,544.405,538.427,518.86,66.03,1.64
64.03,180.677,582.083,401.597,9.74941,1.7051,300.159,249.747,299.931,303.166,310.744,298.058,499.448,506.766,610.74,395.441,391.877,336.33,381.787,63.96,4.15
64.03,2975.23,463.994,399.438,9.63187,1.56683,298.947,248.185,298.078,300.457,309.246,299.98,504.544,488.867,597.413,402.855,399.469,402.355,403.05,65.54,1.58
64.03,3681.64,581.982,404.59,9.93684,1.69386,300.703,251.864,299.758,299.957,298.233,299.363,488.503,507.274,599.307,394.194,410.001,403.364,437.478,66.32,2.06
64.03,2708.09,538.67,396.59,9.85259,1.65334,300.806,248.699,300.472,298.488,298.432,298.56,498.265,499.086,602.118,409.754,411.577,381.319,389.212,65.04,1.85
64.03,2816.68,536.279,401.502,9.67966,1.64868,297.031,256.343,301.205,298.929,294.896,299.588,498.392,498.996,604.646,397.268,393.709,408.034,395.548,65.34,2.26
64.03,2764.03,596.5,402.156,9.77217,1.71394,300.302,249.514,300.336,301.903,292.548,300.933,520.419,498.917,591.792,404.079,404.362,394.196,417.2,66.17,1.5
64.03,3658.02,392.619,402.906,9.7762,1.520800968,301.356,249.715,299.16,298.551,306.847,300.633,494.226,485.985,603.448,414.536,414.456,412.609,379.492,66.25,1.44
